"","abortion","state","eth","male","age","educ","party"
"21369",0,"CA","Black",-0.5,"70+","Some college","Democrat"
"21370",0,"MI","White",-0.5,"40-49","Some college","Independent"
"21371",0,"OK","White",-0.5,"30-39","4-Year College","Independent"
"21372",0,"WI","White",-0.5,"60-69","HS","Democrat"
"21373",1,"NJ","White",-0.5,"50-59","No HS","Republican"
"21374",0,"ID","White",0.5,"30-39","Post-grad","Independent"
"21375",1,"LA","White",-0.5,"70+","HS","Independent"
"21376",0,"NY","Hispanic",-0.5,"40-49","4-Year College","Democrat"
"21377",1,"FL","White",-0.5,"50-59","HS","Republican"
"21378",1,"PA","White",-0.5,"50-59","HS","Republican"
"21379",1,"WY","White",0.5,"18-29","Some college","Republican"
"21380",1,"CA","White",0.5,"50-59","4-Year College","Republican"
"21381",0,"OH","Hispanic",0.5,"30-39","4-Year College","Democrat"
"21382",1,"IL","Black",0.5,"40-49","HS","Democrat"
"21383",1,"TX","Hispanic",0.5,"40-49","HS","Independent"
"21384",0,"OH","Black",-0.5,"18-29","Some college","Democrat"
"21385",0,"MD","Other",-0.5,"60-69","HS","Independent"
"21386",0,"FL","Black",0.5,"30-39","Post-grad","Democrat"
"21387",0,"WA","Black",-0.5,"50-59","No HS","Democrat"
"21388",1,"UT","White",-0.5,"70+","HS","Republican"
"21389",1,"IL","Black",-0.5,"30-39","No HS","Democrat"
"21390",0,"PA","White",-0.5,"30-39","Post-grad","Democrat"
"21391",0,"IN","White",-0.5,"30-39","4-Year College","Republican"
"21392",1,"CO","White",-0.5,"30-39","4-Year College","Democrat"
"21393",0,"AZ","Other",-0.5,"30-39","Some college","Independent"
"21394",0,"CA","Hispanic",0.5,"60-69","HS","Democrat"
"21395",0,"NY","White",0.5,"30-39","4-Year College","Democrat"
"21396",0,"NV","Other",0.5,"40-49","HS","Independent"
"21397",0,"SC","White",0.5,"70+","HS","Independent"
"21398",0,"WA","White",0.5,"40-49","Post-grad","Independent"
"21399",0,"AZ","White",0.5,"70+","HS","Democrat"
"21400",0,"NY","White",-0.5,"60-69","HS","Democrat"
"21401",1,"NM","Other",-0.5,"60-69","HS","Independent"
"21402",0,"OK","White",-0.5,"30-39","Post-grad","Democrat"
"21403",0,"FL","White",-0.5,"30-39","Some college","Republican"
"21404",1,"AZ","White",-0.5,"30-39","4-Year College","Independent"
"21405",0,"MD","White",0.5,"30-39","Post-grad","Democrat"
"21406",1,"GA","White",-0.5,"70+","HS","Democrat"
"21407",0,"NJ","White",-0.5,"30-39","4-Year College","Republican"
"21408",0,"IN","White",0.5,"60-69","4-Year College","Republican"
"21409",0,"MN","White",-0.5,"30-39","4-Year College","Independent"
"21410",0,"NY","Other",0.5,"50-59","Some college","Independent"
"21411",0,"WI","White",-0.5,"18-29","Some college","Independent"
"21412",1,"FL","White",0.5,"50-59","No HS","Republican"
"21413",0,"NH","White",-0.5,"30-39","Post-grad","Democrat"
"21414",1,"NC","White",-0.5,"40-49","HS","Republican"
"21415",1,"AK","White",0.5,"30-39","4-Year College","Independent"
"21416",1,"MA","Hispanic",0.5,"18-29","4-Year College","Independent"
"21417",0,"PA","White",-0.5,"60-69","HS","Democrat"
"21418",1,"WV","White",-0.5,"30-39","Some college","Independent"
"21419",1,"MO","White",-0.5,"50-59","No HS","Independent"
"21420",0,"NJ","Other",0.5,"18-29","4-Year College","Democrat"
"21421",0,"IL","White",-0.5,"30-39","Post-grad","Democrat"
"21422",1,"MI","Other",-0.5,"40-49","HS","Independent"
"21423",1,"IL","White",0.5,"30-39","Some college","Democrat"
"21424",0,"MO","White",0.5,"40-49","Some college","Independent"
"21425",1,"WY","White",-0.5,"30-39","Post-grad","Republican"
"21426",0,"PA","White",-0.5,"60-69","HS","Democrat"
"21427",0,"PA","White",-0.5,"60-69","HS","Republican"
"21428",0,"MA","Hispanic",-0.5,"18-29","Some college","Independent"
"21429",0,"VT","Hispanic",0.5,"50-59","4-Year College","Democrat"
"21430",0,"CA","White",-0.5,"18-29","Some college","Democrat"
"21431",1,"NY","White",-0.5,"30-39","Some college","Republican"
"21432",1,"NM","White",-0.5,"70+","HS","Republican"
"21433",0,"TX","Hispanic",-0.5,"18-29","Some college","Democrat"
"21434",0,"WV","White",-0.5,"18-29","Post-grad","Democrat"
"21435",0,"CA","Other",0.5,"50-59","4-Year College","Democrat"
"21436",1,"CA","Hispanic",-0.5,"18-29","Some college","Republican"
"21437",1,"NY","White",-0.5,"40-49","HS","Independent"
"21439",0,"AZ","Other",0.5,"40-49","4-Year College","Independent"
"21440",0,"NY","White",-0.5,"18-29","4-Year College","Independent"
"21441",0,"TX","White",-0.5,"18-29","4-Year College","Democrat"
"21442",1,"NJ","White",0.5,"70+","HS","Republican"
"21443",1,"NC","White",-0.5,"30-39","4-Year College","Democrat"
"21444",1,"KY","White",0.5,"60-69","HS","Independent"
"21445",1,"CT","White",-0.5,"18-29","Post-grad","Republican"
"21446",0,"NY","Hispanic",-0.5,"18-29","Some college","Democrat"
"21447",0,"MA","White",0.5,"30-39","Post-grad","Democrat"
"21448",0,"WV","White",-0.5,"50-59","HS","Independent"
"21449",1,"FL","White",-0.5,"70+","Some college","Independent"
"21450",1,"MA","White",-0.5,"40-49","Post-grad","Independent"
"21451",0,"NY","White",0.5,"18-29","4-Year College","Democrat"
"21452",0,"MD","White",0.5,"30-39","4-Year College","Democrat"
"21453",1,"MD","Other",0.5,"40-49","4-Year College","Republican"
"21454",1,"TX","Hispanic",-0.5,"30-39","Some college","Democrat"
"21455",0,"MD","White",-0.5,"30-39","4-Year College","Independent"
"21456",1,"LA","White",0.5,"30-39","4-Year College","Republican"
"21457",1,"MN","Other",0.5,"40-49","Some college","Republican"
"21458",1,"SC","White",-0.5,"50-59","HS","Republican"
"21459",0,"CA","White",-0.5,"50-59","HS","Independent"
"21460",0,"OH","White",0.5,"60-69","HS","Democrat"
"21461",0,"MN","Hispanic",-0.5,"60-69","4-Year College","Independent"
"21462",0,"TX","White",0.5,"30-39","Some college","Democrat"
"21463",0,"LA","White",-0.5,"40-49","HS","Independent"
"21464",1,"NJ","White",0.5,"70+","HS","Independent"
"21465",0,"CA","White",-0.5,"18-29","HS","Independent"
"21466",0,"MO","White",0.5,"18-29","4-Year College","Democrat"
"21467",0,"NY","White",-0.5,"60-69","Some college","Democrat"
"21468",0,"NC","Black",0.5,"50-59","4-Year College","Democrat"
"21469",1,"MD","White",-0.5,"50-59","HS","Republican"
"21470",0,"NE","White",0.5,"40-49","Post-grad","Democrat"
"21471",0,"UT","White",-0.5,"18-29","Some college","Independent"
"21472",1,"AZ","White",-0.5,"70+","Some college","Republican"
"21473",0,"OR","Black",-0.5,"30-39","Some college","Democrat"
"21474",0,"MI","White",-0.5,"60-69","HS","Democrat"
"21475",0,"MO","White",-0.5,"18-29","4-Year College","Democrat"
"21476",0,"CA","Hispanic",-0.5,"18-29","HS","Democrat"
"21477",0,"IL","White",0.5,"18-29","Post-grad","Republican"
"21478",0,"NV","Black",-0.5,"50-59","HS","Democrat"
"21479",1,"AZ","White",-0.5,"70+","HS","Republican"
"21480",1,"CT","White",-0.5,"60-69","HS","Republican"
"21481",0,"VA","White",0.5,"30-39","4-Year College","Democrat"
"21482",0,"NJ","Black",-0.5,"40-49","HS","Independent"
"21483",0,"MA","Hispanic",0.5,"40-49","No HS","Independent"
"21484",0,"NY","Other",-0.5,"18-29","No HS","Democrat"
"21485",1,"NC","White",0.5,"70+","HS","Republican"
"21486",0,"AL","White",0.5,"70+","HS","Independent"
"21487",0,"TX","Other",-0.5,"50-59","No HS","Republican"
"21488",0,"NY","White",-0.5,"18-29","HS","Democrat"
"21489",1,"IA","White",0.5,"30-39","Post-grad","Independent"
"21490",0,"NH","White",-0.5,"40-49","HS","Independent"
"21491",0,"NY","White",-0.5,"18-29","Some college","Independent"
"21492",1,"LA","White",0.5,"50-59","HS","Republican"
"21493",0,"PA","White",0.5,"18-29","Some college","Democrat"
"21494",1,"NY","White",-0.5,"60-69","HS","Democrat"
"21495",0,"CA","White",-0.5,"18-29","HS","Democrat"
"21496",0,"NV","Black",0.5,"60-69","HS","Democrat"
"21497",0,"MT","White",-0.5,"30-39","Some college","Independent"
"21498",0,"NY","Other",-0.5,"30-39","4-Year College","Democrat"
"21499",0,"CO","White",-0.5,"70+","HS","Republican"
"21500",0,"PA","White",-0.5,"50-59","HS","Democrat"
"21501",1,"NC","White",0.5,"30-39","Post-grad","Independent"
"21502",0,"TX","White",0.5,"30-39","4-Year College","Democrat"
"21503",1,"OH","White",0.5,"30-39","Some college","Independent"
"21504",0,"WI","White",-0.5,"40-49","HS","Independent"
"21505",0,"TN","White",-0.5,"40-49","Post-grad","Democrat"
"21506",0,"VT","White",-0.5,"40-49","HS","Democrat"
"21507",1,"CA","White",0.5,"50-59","HS","Republican"
"21508",1,"AZ","White",-0.5,"30-39","4-Year College","Republican"
"21509",0,"FL","White",0.5,"30-39","Some college","Independent"
"21510",1,"OK","White",-0.5,"30-39","Some college","Republican"
"21511",0,"CA","Black",-0.5,"40-49","Post-grad","Democrat"
"21512",1,"NC","White",-0.5,"30-39","HS","Independent"
"21513",1,"OH","White",0.5,"60-69","HS","Republican"
"21514",0,"NC","White",0.5,"18-29","4-Year College","Democrat"
"21515",1,"FL","White",-0.5,"50-59","HS","Independent"
"21516",0,"NV","White",0.5,"18-29","4-Year College","Democrat"
"21517",1,"NY","White",0.5,"30-39","Post-grad","Independent"
"21518",0,"IN","Black",-0.5,"40-49","No HS","Democrat"
"21519",1,"OH","White",0.5,"50-59","HS","Republican"
"21520",1,"NY","White",0.5,"70+","HS","Independent"
"21521",1,"PA","Other",-0.5,"60-69","HS","Democrat"
"21522",0,"FL","White",-0.5,"50-59","HS","Democrat"
"21523",0,"CT","White",-0.5,"30-39","4-Year College","Independent"
"21524",0,"NJ","Black",0.5,"50-59","Some college","Democrat"
"21525",0,"WI","White",0.5,"30-39","4-Year College","Democrat"
"21526",0,"OH","White",0.5,"50-59","HS","Democrat"
"21527",0,"OH","White",-0.5,"50-59","Some college","Democrat"
"21528",0,"IN","White",0.5,"18-29","Some college","Democrat"
"21529",0,"UT","White",-0.5,"18-29","4-Year College","Republican"
"21530",1,"PA","White",-0.5,"60-69","HS","Independent"
"21531",0,"MO","White",-0.5,"70+","HS","Democrat"
"21532",1,"CO","White",0.5,"30-39","Some college","Independent"
"21533",0,"MA","White",0.5,"30-39","Post-grad","Independent"
"21534",0,"NJ","Hispanic",0.5,"60-69","Post-grad","Democrat"
"21535",0,"OR","White",-0.5,"18-29","4-Year College","Independent"
"21536",1,"MO","White",-0.5,"30-39","Some college","Republican"
"21537",0,"IL","White",0.5,"60-69","HS","Independent"
"21538",1,"TX","White",0.5,"30-39","4-Year College","Republican"
"21539",1,"WA","White",0.5,"30-39","Post-grad","Independent"
"21540",0,"CA","White",-0.5,"18-29","Some college","Independent"
"21541",0,"UT","Other",-0.5,"40-49","Some college","Independent"
"21542",0,"CA","Hispanic",-0.5,"60-69","HS","Democrat"
"21543",1,"AR","Black",-0.5,"30-39","Some college","Democrat"
"21544",0,"MI","White",-0.5,"18-29","Post-grad","Democrat"
"21545",1,"NJ","White",-0.5,"40-49","HS","Democrat"
"21546",1,"TX","White",-0.5,"40-49","HS","Republican"
"21547",0,"OK","White",-0.5,"30-39","Post-grad","Democrat"
"21548",0,"MI","White",-0.5,"18-29","Some college","Democrat"
"21549",0,"WA","White",-0.5,"50-59","Some college","Democrat"
"21550",0,"LA","White",-0.5,"30-39","Post-grad","Republican"
"21551",0,"AR","White",0.5,"60-69","HS","Independent"
"21552",1,"MO","White",-0.5,"50-59","HS","Republican"
"21553",1,"PA","White",-0.5,"70+","HS","Republican"
"21554",1,"IL","White",-0.5,"50-59","HS","Independent"
"21555",0,"MI","Black",0.5,"50-59","HS","Democrat"
"21556",0,"CT","White",0.5,"30-39","4-Year College","Democrat"
"21557",1,"PA","White",-0.5,"50-59","HS","Republican"
"21558",0,"MI","White",-0.5,"60-69","HS","Democrat"
"21559",1,"NM","White",-0.5,"70+","HS","Independent"
"21560",1,"TX","Hispanic",-0.5,"60-69","HS","Democrat"
"21561",1,"VA","White",-0.5,"18-29","4-Year College","Republican"
"21562",0,"FL","White",-0.5,"18-29","Post-grad","Independent"
"21563",1,"VA","Black",-0.5,"50-59","HS","Democrat"
"21564",1,"KY","White",-0.5,"60-69","HS","Republican"
"21565",1,"IN","White",0.5,"50-59","No HS","Republican"
"21566",0,"NC","White",-0.5,"50-59","No HS","Republican"
"21567",1,"CT","White",-0.5,"50-59","HS","Democrat"
"21568",0,"WV","White",-0.5,"30-39","Some college","Democrat"
"21569",1,"NC","White",0.5,"40-49","4-Year College","Republican"
"21570",0,"VA","White",0.5,"40-49","4-Year College","Democrat"
"21571",0,"GA","White",-0.5,"70+","HS","Independent"
"21572",1,"NY","White",0.5,"50-59","HS","Independent"
"21573",1,"TX","Black",-0.5,"18-29","4-Year College","Democrat"
"21574",0,"CA","Hispanic",-0.5,"40-49","No HS","Democrat"
"21575",1,"TX","Hispanic",-0.5,"18-29","No HS","Democrat"
"21576",0,"TN","White",0.5,"50-59","4-Year College","Independent"
"21577",0,"CO","White",-0.5,"30-39","4-Year College","Democrat"
"21578",1,"LA","Black",-0.5,"60-69","No HS","Independent"
"21579",0,"CO","White",-0.5,"30-39","Post-grad","Independent"
"21580",0,"CA","Other",-0.5,"30-39","4-Year College","Independent"
"21581",1,"GA","White",-0.5,"70+","HS","Republican"
"21582",1,"OH","White",-0.5,"50-59","HS","Independent"
"21583",1,"AZ","White",-0.5,"70+","HS","Republican"
"21584",1,"NJ","White",-0.5,"50-59","HS","Independent"
"21585",0,"TX","White",0.5,"30-39","4-Year College","Democrat"
"21586",1,"OR","White",0.5,"30-39","HS","Republican"
"21587",0,"GA","Black",-0.5,"50-59","HS","Independent"
"21588",0,"NC","White",-0.5,"60-69","HS","Democrat"
"21589",0,"NJ","White",-0.5,"18-29","Some college","Democrat"
"21590",0,"CT","White",0.5,"18-29","4-Year College","Independent"
"21591",1,"OK","White",-0.5,"50-59","4-Year College","Republican"
"21592",0,"NC","White",0.5,"30-39","Post-grad","Independent"
"21593",0,"IA","White",0.5,"70+","HS","Democrat"
"21594",1,"TX","Other",0.5,"40-49","4-Year College","Independent"
"21595",0,"OK","White",0.5,"30-39","4-Year College","Democrat"
"21596",1,"NC","White",0.5,"50-59","No HS","Independent"
"21597",1,"WA","White",0.5,"70+","HS","Republican"
"21598",1,"SC","White",0.5,"50-59","HS","Republican"
"21599",1,"MD","White",-0.5,"60-69","HS","Democrat"
"21600",1,"NY","Hispanic",0.5,"30-39","Some college","Independent"
"21601",1,"PA","White",0.5,"30-39","4-Year College","Independent"
"21602",0,"NY","White",-0.5,"18-29","4-Year College","Republican"
"21603",1,"MI","White",0.5,"30-39","4-Year College","Independent"
"21604",0,"IN","White",-0.5,"40-49","Some college","Democrat"
"21605",0,"FL","Black",-0.5,"40-49","4-Year College","Democrat"
"21606",0,"CA","Other",-0.5,"18-29","Some college","Independent"
"21607",1,"MS","Other",-0.5,"50-59","Some college","Independent"
"21608",0,"OH","Hispanic",-0.5,"18-29","HS","Independent"
"21609",0,"SC","White",0.5,"70+","HS","Republican"
"21610",0,"FL","White",-0.5,"50-59","HS","Independent"
"21611",0,"CA","Other",-0.5,"40-49","4-Year College","Democrat"
"21612",1,"TX","Hispanic",-0.5,"30-39","No HS","Democrat"
"21613",0,"CA","Hispanic",0.5,"40-49","4-Year College","Democrat"
"21614",1,"FL","White",0.5,"70+","HS","Independent"
"21615",0,"MO","Other",-0.5,"18-29","HS","Independent"
"21616",1,"TX","White",-0.5,"50-59","HS","Republican"
"21617",0,"TX","Other",-0.5,"30-39","Post-grad","Democrat"
"21618",0,"IL","Black",-0.5,"30-39","Some college","Democrat"
"21619",0,"TN","White",-0.5,"18-29","Some college","Independent"
"21620",0,"GA","White",0.5,"40-49","4-Year College","Independent"
"21621",1,"MS","White",0.5,"18-29","HS","Republican"
"21622",0,"CO","White",-0.5,"70+","HS","Republican"
"21623",1,"AZ","Hispanic",0.5,"50-59","Some college","Republican"
"21624",1,"KY","White",-0.5,"30-39","Post-grad","Republican"
"21625",1,"MI","Black",0.5,"60-69","Some college","Independent"
"21626",1,"VA","Black",0.5,"70+","Some college","Independent"
"21627",0,"NE","White",-0.5,"30-39","4-Year College","Democrat"
"21628",0,"GA","Other",-0.5,"40-49","Post-grad","Independent"
"21629",1,"OR","White",-0.5,"70+","HS","Democrat"
"21630",1,"NH","White",-0.5,"60-69","HS","Democrat"
"21631",0,"NY","Black",-0.5,"60-69","4-Year College","Democrat"
"21632",1,"TX","White",0.5,"30-39","Post-grad","Democrat"
"21633",0,"FL","Hispanic",-0.5,"30-39","Some college","Democrat"
"21634",0,"FL","Hispanic",0.5,"40-49","No HS","Independent"
"21635",0,"IL","Black",0.5,"70+","Some college","Independent"
"21636",0,"AZ","White",-0.5,"60-69","Some college","Independent"
"21637",1,"TX","White",0.5,"70+","HS","Republican"
"21638",0,"FL","Other",-0.5,"30-39","4-Year College","Independent"
"21639",1,"PA","White",0.5,"30-39","4-Year College","Republican"
"21640",0,"PA","White",-0.5,"30-39","4-Year College","Independent"
"21641",1,"TX","Hispanic",-0.5,"30-39","Post-grad","Republican"
"21642",0,"MN","White",0.5,"30-39","Post-grad","Democrat"
"21643",0,"CO","White",0.5,"60-69","HS","Independent"
"21644",0,"TX","White",-0.5,"30-39","Some college","Democrat"
"21645",0,"NE","White",-0.5,"30-39","4-Year College","Democrat"
"21646",1,"TX","White",-0.5,"40-49","HS","Independent"
"21647",0,"CA","Other",0.5,"30-39","4-Year College","Independent"
"21648",1,"PA","White",-0.5,"60-69","HS","Democrat"
"21649",0,"ME","White",-0.5,"30-39","Some college","Republican"
"21650",0,"AZ","White",0.5,"30-39","Post-grad","Independent"
"21651",0,"IL","White",0.5,"50-59","Post-grad","Democrat"
"21652",0,"KS","White",-0.5,"30-39","HS","Democrat"
"21653",0,"NC","White",-0.5,"60-69","HS","Republican"
"21654",1,"ME","White",-0.5,"50-59","Some college","Independent"
"21655",0,"CA","White",0.5,"50-59","4-Year College","Democrat"
"21656",0,"TX","White",0.5,"50-59","Post-grad","Independent"
"21657",0,"MI","White",0.5,"40-49","Some college","Republican"
"21658",1,"IL","White",0.5,"40-49","Post-grad","Republican"
"21659",0,"TN","White",-0.5,"40-49","Some college","Independent"
"21660",0,"IL","White",-0.5,"40-49","Some college","Independent"
"21661",1,"PA","White",-0.5,"70+","Some college","Democrat"
"21662",0,"SD","White",-0.5,"60-69","Some college","Independent"
"21663",1,"AZ","White",-0.5,"50-59","Some college","Independent"
"21664",0,"AZ","White",-0.5,"70+","Some college","Republican"
"21665",0,"PA","White",-0.5,"30-39","4-Year College","Democrat"
"21666",0,"AZ","White",-0.5,"60-69","Post-grad","Independent"
"21667",1,"TX","White",0.5,"70+","HS","Independent"
"21668",1,"CO","White",-0.5,"40-49","4-Year College","Republican"
"21669",1,"AR","Other",-0.5,"30-39","Some college","Republican"
"21670",1,"MA","White",0.5,"60-69","HS","Republican"
"21671",0,"MA","Other",0.5,"18-29","HS","Independent"
"21672",0,"OK","White",-0.5,"60-69","No HS","Independent"
"21673",0,"IL","White",0.5,"70+","HS","Democrat"
"21674",0,"IL","White",-0.5,"30-39","4-Year College","Democrat"
"21675",0,"VA","White",0.5,"30-39","Some college","Independent"
"21676",1,"WA","White",0.5,"40-49","Some college","Republican"
"21677",1,"PA","White",-0.5,"40-49","Some college","Democrat"
"21678",0,"OH","Other",-0.5,"18-29","Some college","Democrat"
"21679",0,"MS","White",-0.5,"40-49","4-Year College","Independent"
"21680",0,"CA","White",-0.5,"18-29","Some college","Democrat"
"21681",0,"CA","White",-0.5,"30-39","Post-grad","Democrat"
"21682",1,"OH","White",0.5,"40-49","Some college","Republican"
"21683",0,"WA","Black",-0.5,"30-39","Some college","Independent"
"21684",0,"CA","White",0.5,"30-39","Post-grad","Democrat"
"21685",1,"UT","White",-0.5,"50-59","HS","Republican"
"21686",0,"CA","Other",0.5,"30-39","Post-grad","Independent"
"21687",0,"AL","Black",-0.5,"18-29","4-Year College","Democrat"
